,review_id,review_text,review_text_translated,review_lang,review_rating,rating_helpfulness,review_datetime,review_add,product_capacity,product_color
225,r1o41asnsbf334,"I use this to teach online. Overall extremely satisfied. Fast, reliable and looks nice. The only two things I’m not crazy about are A) the camera isn’t really HD and B) I ordered gold and it looks more like a rose gold color.","I use this to teach online. Overall extremely satisfied. Fast, reliable and looks nice. The only two things I’m not crazy about are A) the camera isn’t really HD and B) I ordered gold and it looks more like a rose gold color.",English,5.0,,2021-04-10,Capacity: 256GBColor: Gold,256GB,Gold
226,r3s7656em7d2b2,"I have to reset this thing at least 5 times per week in the middle of meetings and such for no reason. I've done all the updates and it's brand new, it just doesn't work. I'm guessing this has to do with the fact that it has an Apple chip instead of an Intel one, and like most things Apple actually makes its glitchy and unreliable. Makes sense that it was on sale. If you have to buy an Apple try to get the ones that have the fewest Apple parts as possible.","I have to reset this thing at least 5 times per week in the middle of meetings and such for no reason. I've done all the updates and it's brand new, it just doesn't work. I'm guessing this has to do with the fact that it has an Apple chip instead of an Intel one, and like most things Apple actually makes its glitchy and unreliable. Makes sense that it was on sale. If you have to buy an Apple try to get the ones that have the fewest Apple parts as possible.",English,3.0,0.0,2021-10-03,Capacity: 256GBColor: Silver,256GB,Silver
227,r27su48djv7thw,This has everything I could possibly want in a laptop and more! I love being able to use my fingerprint to access my laptop! It is thin and light for easy portability as well! Definitely recommend!,This has everything I could possibly want in a laptop and more! I love being able to use my fingerprint to access my laptop! It is thin and light for easy portability as well! Definitely recommend!,English,5.0,0.0,2021-10-16,Capacity: 256GBColor: Gold,256GB,Gold
228,r2ur7gin5hewzk,Bought the 8 gig ram model works great. Unless you’re running a lot of concurrent apps you don’t need 16 gig. This machine is fast and beautiful. By far the best laptop I found and believe me I thought a lot of them during the last 40 years!,Bought the 8 gig ram model works great. Unless you’re running a lot of concurrent apps you don’t need 16 gig. This machine is fast and beautiful. By far the best laptop I found and believe me I thought a lot of them during the last 40 years!,English,5.0,0.0,2021-02-19,Capacity: 256GBColor: Gold,256GB,Gold
229,rr0uchm5myoiz,I can finally go to Starbucks like an actual human being!,I can finally go to Starbucks like an actual human being!,English,5.0,2.0,2021-10-04,Capacity: 512GBColor: Silver,512GB,Silver
230,r8c0u7m8had9i,"It's fast, lightweight, and the keyboard is great","It's fast, lightweight, and the keyboard is great",English,5.0,,2021-07-08,Capacity: 256GBColor: Gold,256GB,Gold
231,r2o4hp48ozz1if,"is the only thing is most blocking but with external ssd its solved or managed your storage, it is a great product","is the only thing is most blocking but with external ssd its solved or managed your storage, it is a great product",English,5.0,,2021-01-27,Capacity: 256GBColor: Space Gray,256GB,Space Gray
232,r37rqcpnttlupn,"This computer was described as used but like new, I would have guessed it was new because it looks brand new. It's the latest MacBook Air and I got it cheaper than through the Apple store. I was anxious to get it but shipping said it could take 3-7 days from when I ordered it. I was pleasantly surprised to get it on the third day. This is replacing my 2013 MacBook Pro Retina. I love it.","This computer was described as used but like new, I would have guessed it was new because it looks brand new. It's the latest MacBook Air and I got it cheaper than through the Apple store. I was anxious to get it but shipping said it could take 3-7 days from when I ordered it. I was pleasantly surprised to get it on the third day. This is replacing my 2013 MacBook Pro Retina. I love it.",English,5.0,,2021-02-05,Capacity: 512GBColor: Space Gray,512GB,Space Gray
233,rgeapmtpn6ju4,"Best computer i have ever had, very good job Apple. Comparing to many brands HP, Acer, Dell, etc this is a rocket based on price, speed, image, performance, everything. just the best buy you can ever have, dont doubt it for a second.Btw i rarely do reviews for stuff i buy but it deserves it, could not be happier!","Best computer i have ever had, very good job Apple. Comparing to many brands HP, Acer, Dell, etc this is a rocket based on price, speed, image, performance, everything. just the best buy you can ever have, dont doubt it for a second.Btw i rarely do reviews for stuff i buy but it deserves it, could not be happier!",English,5.0,,2021-05-30,Capacity: 256GBColor: Space Gray,256GB,Space Gray
234,r2dtbbj61oou7q,Bought for writing as I have a iMac for video and audio editing.,Bought for writing as I have a iMac for video and audio editing.,English,5.0,,2021-01-03,Capacity: 256GBColor: Space Gray,256GB,Space Gray
235,ruxbulnjtaclt,Powerful laptop that can handle music production and djing softwares without problems. This computer is so light and thin that it is unbelievable how well it works.There is no need to buy a Macbook Pro M1. Shop this one without hesitation.,Powerful laptop that can handle music production and djing softwares without problems. This computer is so light and thin that it is unbelievable how well it works.There is no need to buy a Macbook Pro M1. Shop this one without hesitation.,English,5.0,0.0,2021-07-24,Capacity: 256GBColor: Space Gray,256GB,Space Gray
236,r3gr86vam9s4oh,takes a bit getting use to but it's ok I guess,takes a bit getting use to but it's ok I guess,English,5.0,,2021-10-15,Capacity: 256GBColor: Space Gray,256GB,Space Gray
237,r1jj67839ik5gc,"Battery life is great, once you are not doing to much things. I had a glitch with the mouse the first day I bought it. But I have not seen it again from that day. It is portable, nice slim laptop, not heavy, work well so far. Camera quality is not so good, I think apple could have updated their camera quality, but it is fine anyways, usable. The speakers are loud and nice. Nice sound quality.","Battery life is great, once you are not doing to much things. I had a glitch with the mouse the first day I bought it. But I have not seen it again from that day. It is portable, nice slim laptop, not heavy, work well so far. Camera quality is not so good, I think apple could have updated their camera quality, but it is fine anyways, usable. The speakers are loud and nice. Nice sound quality.",English,5.0,0.0,2021-07-10,Capacity: 256GBColor: Gold,256GB,Gold
238,r2nn6hrevls4cy,"Good solid computer for paying bills, writing, a d playing a few games. My wife uses it all the time.","Good solid computer for paying bills, writing, a d playing a few games. My wife uses it all the time.",English,5.0,,2021-05-14,Capacity: 256GBColor: Gold,256GB,Gold
239,rj47401tukfcb,This Mac is the fastest that I have had. Wakeup is instant. The fingerprint reader is exceptional. Screen quality is tops. Connectivity to external devices is simple and easy. Very satisfied,This Mac is the fastest that I have had. Wakeup is instant. The fingerprint reader is exceptional. Screen quality is tops. Connectivity to external devices is simple and easy. Very satisfied,English,5.0,0.0,2021-09-05,Capacity: 256GBColor: Space Gray,256GB,Space Gray
240,r33xvpyr1nnzd,"Love the MacBook Air. I ordered GOLD.  Beware, it’s a rose gold.  From what I understand from different sites and YouTube that it is rose gold.  Was hoping it was the color of my iPhone gold.","Love the MacBook Air. I ordered GOLD.  Beware, it’s a rose gold.  From what I understand from different sites and YouTube that it is rose gold.  Was hoping it was the color of my iPhone gold.",English,5.0,2.0,2021-04-16,Capacity: 512GBColor: Gold,512GB,Gold
241,r3567aqrv8site,"I've needed a new laptop for years and finally decided to buy one, but had not planned on purchasing a MacBook.  After reviewing many options I clearly made the right choice.  I love it!!!DW","I've needed a new laptop for years and finally decided to buy one, but had not planned on purchasing a MacBook.  After reviewing many options I clearly made the right choice.  I love it!!!DW",English,5.0,0.0,2021-08-24,Capacity: 512GBColor: Gold,512GB,Gold
